run,task,cycle,task_1,task_2,task_3,task_4,task_5
3,0,2,89.17,0.0,0.0,0.0,0.0
3,0,3,88.97,0.0,0.0,0.0,0.0
3,0,4,89.57,0.0,0.0,0.0,0.0
3,0,5,89.63,0.0,0.0,0.0,0.0
3,0,6,89.57,0.0,0.0,0.0,0.0
3,1,0,68.04,63.46,0.0,0.0,0.0
3,1,1,59.27,66.05,0.0,0.0,0.0
3,1,2,72.62,70.3,0.0,0.0,0.0
3,1,3,74.35,71.23,0.0,0.0,0.0
3,1,4,76.74,72.09,0.0,0.0,0.0
3,1,5,76.08,71.96,0.0,0.0,0.0
3,1,6,75.15,72.16,0.0,0.0,0.0
3,2,0,62.99,57.21,55.92,0.0,0.0
3,2,1,62.66,55.81,54.85,0.0,0.0
3,2,2,61.26,64.98,61.9,0.0,0.0
3,2,3,62.19,65.58,60.64,0.0,0.0
3,2,4,64.45,63.65,62.5,0.0,0.0
3,2,5,64.58,63.46,62.57,0.0,0.0
3,2,6,65.32,62.72,62.3,0.0,0.0
3,3,0,63.79,57.54,39.49,45.48,0.0
3,3,1,61.79,55.08,44.81,58.18,0.0
3,3,2,61.2,56.28,46.14,58.51,0.0
3,3,3,61.86,48.5,49.07,62.17,0.0
3,3,4,60.4,56.15,44.22,63.1,0.0
3,3,5,63.19,59.2,48.14,63.63,0.0
3,3,6,62.99,58.21,48.54,63.43,0.0
3,4,0,55.42,52.82,47.81,32.91,62.68
3,4,1,51.03,50.37,42.49,40.56,73.24
3,4,2,51.43,48.84,44.48,39.49,75.43
3,4,3,50.9,46.98,45.61,38.43,76.69
3,4,4,53.89,49.1,46.01,36.9,77.36
3,4,5,54.88,49.3,46.48,36.57,77.82
3,4,6,55.15,49.9,47.34,36.57,77.56
4,0,0,78.94,0.0,0.0,0.0,0.0
4,0,1,83.39,0.0,0.0,0.0,0.0
4,0,2,85.38,0.0,0.0,0.0,0.0
4,0,3,85.71,0.0,0.0,0.0,0.0
4,0,4,85.65,0.0,0.0,0.0,0.0
4,0,5,85.85,0.0,0.0,0.0,0.0
4,0,6,84.92,0.0,0.0,0.0,0.0
4,1,0,66.98,48.2,0.0,0.0,0.0
4,1,1,67.84,46.28,0.0,0.0,0.0
4,1,2,68.97,44.68,0.0,0.0,0.0
4,1,3,69.37,43.48,0.0,0.0,0.0
4,1,4,70.43,42.42,0.0,0.0,0.0
4,1,5,72.62,40.56,0.0,0.0,0.0
4,1,6,73.55,39.96,0.0,0.0,0.0
4,2,0,59.73,22.01,32.07,0.0,0.0
4,2,1,59.6,24.53,31.01,0.0,0.0
4,2,2,60.6,25.8,28.69,0.0,0.0
4,2,3,60.53,27.26,27.09,0.0,0.0
4,2,4,60.86,28.86,25.83,0.0,0.0
4,2,5,61.4,30.39,24.77,0.0,0.0
4,2,6,61.53,31.05,24.3,0.0,0.0
4,3,0,62.13,29.39,15.67,28.52,0.0
4,3,1,62.13,31.05,14.94,27.66,0.0
4,3,2,61.99,32.18,14.28,26.93,0.0
4,3,3,60.73,35.64,17.46,25.93,0.0
4,3,4,60.66,36.1,17.53,25.93,0.0
4,3,5,60.4,36.57,17.26,25.93,0.0
4,3,6,60.47,37.63,16.87,25.33,0.0
4,4,0,65.25,28.59,9.56,14.56,22.47
4,4,1,66.18,28.92,9.16,14.89,20.61
4,4,2,66.25,30.45,8.96,15.49,19.28
4,4,3,66.78,31.25,8.37,16.22,17.69
4,4,4,66.78,30.98,8.43,16.69,16.76
