run,task,cycle,task_1,task_2,task_3,task_4,task_5
1,3,6,45.02,44.48,30.61,63.59,0.0
1,4,0,42.03,41.22,34.26,54.35,50.17
1,4,1,45.22,37.57,34.46,49.3,67.97
1,4,2,43.16,37.5,37.25,47.91,76.88
1,4,3,42.9,33.84,42.43,52.16,75.35
1,4,4,41.24,35.17,39.84,49.63,81.33
1,4,5,43.82,33.84,40.11,47.97,81.4
1,4,6,42.5,33.18,36.45,47.57,85.51
2,0,0,67.75,0.0,0.0,0.0,0.0
2,0,1,72.21,0.0,0.0,0.0,0.0
2,0,2,74.87,0.0,0.0,0.0,0.0
2,0,3,74.87,0.0,0.0,0.0,0.0
2,0,4,77.06,0.0,0.0,0.0,0.0
2,0,5,76.66,0.0,0.0,0.0,0.0
2,0,6,78.06,0.0,0.0,0.0,0.0
2,1,0,38.96,75.55,0.0,0.0,0.0
2,1,1,42.42,74.95,0.0,0.0,0.0
2,1,2,45.21,73.69,0.0,0.0,0.0
2,1,3,47.67,72.69,0.0,0.0,0.0
2,1,4,48.27,73.49,0.0,0.0,0.0
2,1,5,50.07,72.23,0.0,0.0,0.0
2,1,6,51.13,71.63,0.0,0.0,0.0
2,2,0,36.64,61.99,30.05,0.0,0.0
2,2,1,37.83,64.58,26.2,0.0,0.0
2,2,2,38.43,65.45,24.8,0.0,0.0
2,2,3,39.83,66.64,22.41,0.0,0.0
2,2,4,40.69,67.57,20.41,0.0,0.0
2,2,5,41.56,67.91,19.48,0.0,0.0
2,2,6,44.48,68.84,14.63,0.0,0.0
2,3,0,47.67,69.04,3.72,10.7,0.0
2,3,1,48.94,69.04,3.72,9.1,0.0
2,3,2,49.07,68.44,3.86,9.04,0.0
2,3,3,49.6,67.97,4.06,8.64,0.0
2,3,4,45.55,66.11,5.65,13.42,0.0
2,3,5,46.74,66.18,5.59,10.43,0.0
2,3,6,46.94,66.64,5.98,9.3,0.0
2,4,0,49.87,63.12,8.38,0.6,20.58
2,4,1,50.4,63.39,8.38,0.86,19.46
2,4,2,50.66,58.07,36.3,14.62,53.78
2,4,3,53.79,53.69,35.9,15.55,59.03
2,4,4,53.66,53.89,35.77,16.21,58.83
2,4,5,53.19,55.55,34.38,18.47,58.5
2,4,6,53.32,55.48,34.84,17.41,58.5
3,0,0,68.37,0.0,0.0,0.0,0.0
3,0,1,81.06,0.0,0.0,0.0,0.0
3,0,2,84.65,0.0,0.0,0.0,0.0
3,0,3,85.58,0.0,0.0,0.0,0.0
3,0,4,87.57,0.0,0.0,0.0,0.0
3,0,5,87.64,0.0,0.0,0.0,0.0
3,0,6,88.17,0.0,0.0,0.0,0.0
3,1,0,69.9,62.33,0.0,0.0,0.0
3,1,1,73.55,59.47,0.0,0.0,0.0
3,1,2,75.55,57.87,0.0,0.0,0.0
3,1,3,74.82,59.34,0.0,0.0,0.0
3,1,4,76.61,57.41,0.0,0.0,0.0
